,id,Price Range
4817,d5862959,$$ - $$$
4818,d8331206,
4819,d9983573,$
4820,d3484894,$
4821,d5866674,
4822,d10711750,$
4823,d987885,$$ - $$$
4824,d11703089,
4825,d4334925,
4826,d11280197,$
4827,d4565724,
4828,d3367094,$$ - $$$
4829,d3599116,$
4830,d9795190,$$ - $$$
4831,d2436147,$$ - $$$
4832,d7908771,
4833,d7056696,
4834,d7985282,
4835,d8609101,$$ - $$$
4836,d12410431,
4837,d6934809,
4838,d1228725,$
4839,d10047799,$$ - $$$
4840,d10628967,
4841,d8482382,$$ - $$$
4842,d2248943,
4843,d2232694,
4844,d719835,$
4845,d11965269,
4846,d5608999,
4847,d8140017,
4848,d4506178,
4849,d8796039,$
4850,d12651842,$$ - $$$
4851,d2070857,
4852,d5890561,$
4853,d5523176,$
4854,d12178483,$
4855,d13138496,
4856,d5509799,
4857,d3747833,
4858,d12458511,$
4859,d7003998,
4860,d3929228,
4861,d10623137,$$ - $$$
4862,d8505860,
4863,d10691568,$$$$
4864,d7282965,$
4865,d11777429,
4866,d8640592,$
4867,d10532906,$$ - $$$
4868,d3134991,
4869,d5810990,
4870,d10147032,
4871,d7613482,$$ - $$$
4872,d1879366,
4873,d997945,$$ - $$$
4874,d8037921,
4875,d4090090,$$ - $$$
4876,d4787835,$
4877,d5895382,
4878,d1045657,
4879,d8570863,$
4880,d1335030,
4881,d3355624,$$ - $$$
4882,d10842366,$$ - $$$
4883,d10400120,
4884,d5220167,$
4885,d12936690,
4886,d5529308,
4887,d8394674,
4888,d11880843,$
4889,d4506930,
4890,d4924830,
4891,d7621618,
4892,d10066656,
4893,d12612805,
4894,d8179894,
4895,d9839698,
4896,d7361029,
4897,d12070859,
4898,d12860851,
4899,d5489179,$$ - $$$
4900,d12272497,
4901,d12421714,
4902,d6419637,$$ - $$$
4903,d10696498,$$ - $$$
4904,d5787469,
4905,d10333883,$
4906,d8338609,
4907,d7355762,
4908,d8340875,
4909,d11921279,
4910,d12351755,$
4911,d9877727,$$ - $$$
4912,d7124045,
4913,d12644399,
4914,d8864234,$$ - $$$
4915,d8259888,$
4916,d1341808,$$ - $$$
4917,d4422146,$$$$
4918,d11756483,$$ - $$$
4919,d10784574,
4920,d5868053,$$ - $$$
4921,d8338267,
4922,d12124508,$
4923,d2146051,$$ - $$$
4924,d12138579,$
4925,d8808837,$$ - $$$
4926,d11933149,
4927,d6988032,
4928,d12630765,$$ - $$$
4929,d11877378,
4930,d8841599,$$ - $$$
4931,d10302912,
4932,d3175317,
4933,d719703,
4934,d2463842,$
4935,d4610575,$$ - $$$
4936,d12095551,$$ - $$$
4937,d8339886,
4938,d9741588,$$ - $$$
4939,d8799462,
4940,d803083,$$ - $$$
4941,d10724231,$$ - $$$
4942,d7253376,
4943,d1356675,
4944,d2722135,
4945,d10028035,
4946,d13431184,
4947,d4359441,
4948,d11768645,
4949,d2572641,
4950,d3959657,
4951,d4698562,$$ - $$$
4952,d8341296,$
4953,d7121937,
4954,d3840773,$
4955,d8659390,$$ - $$$
4956,d4833405,
4957,d12074011,
4958,d10630492,$
4959,d6835282,$
4960,d9730266,$$ - $$$
4961,d12830989,
4962,d12922097,$$ - $$$
4963,d5813216,
4964,d3568660,
4965,d4007146,
4966,d12438320,
4967,d6575279,
4968,d11591980,
4969,d7266638,
4970,d10467092,
4971,d8377125,$
4972,d3532837,
4973,d13154033,
4974,d8338621,$
4975,d13171754,
4976,d4301142,
4977,d12538459,
4978,d9860737,$$ - $$$
4979,d5778732,
4980,d9594856,
4981,d12897883,$$ - $$$
4982,d8328360,
4983,d3562812,$$ - $$$
4984,d7928982,$$ - $$$
4985,d3607458,
4986,d5122091,$
4987,d11864713,$$ - $$$
4988,d5822495,$
4989,d5788001,$$ - $$$
4990,d10259543,$$ - $$$
4991,d753285,
4992,d10339532,
4993,d1022048,$$ - $$$
4994,d12728053,$$ - $$$
4995,d1480476,
4996,d12946675,$$ - $$$
4997,d8123156,$$ - $$$
4998,d10041769,$$ - $$$
4999,d10468098,$$ - $$$
5000,d1192749,$
5001,d1063203,
5002,d5433456,$$ - $$$
5003,d7133716,$$ - $$$
5004,d5598314,
5005,d5932484,$$ - $$$
5006,d4149149,$
5007,d8368338,
5008,d2248857,$
5009,d7209061,
5010,d1044538,
5011,d7616061,$
5012,d8050336,$
5013,d8856919,$
5014,d5866249,$$ - $$$
5015,d7690484,
5016,d8077042,
5017,d5793647,
5018,d10302203,
5019,d4003278,
5020,d3859237,
5021,d10047940,$$ - $$$
5022,d5487636,$$ - $$$
5023,d7938194,
5024,d8462243,
5025,d5812422,$
5026,d1038814,$
5027,d5122125,
5028,d8039239,
5029,d5865056,
5030,d12321040,$$ - $$$
5031,d1318380,
5032,d12320792,$
5033,d8493676,$$ - $$$
5034,d8339759,
5035,d10678385,
5036,d4115496,
5037,d5113667,$$ - $$$
5038,d5853064,$
5039,d1323406,
5040,d6788415,
5041,d2543257,$$ - $$$
5042,d7820421,$$ - $$$
5043,d6694993,$$ - $$$
5044,d13161036,$$ - $$$
5045,d7132009,
5046,d713345,
5047,d12103854,
5048,d2554566,$
5049,d12229201,$$ - $$$
5050,d8311072,$
5051,d5244315,
5052,d3742796,
5053,d1329052,$$ - $$$
5054,d12955066,
5055,d8769613,
5056,d7789050,$$ - $$$
5057,d11945643,$
5058,d12785864,$$ - $$$
5059,d1350503,$$ - $$$
5060,d7998142,
5061,d1828618,$$ - $$$
5062,d1358239,
5063,d5870596,
5064,d10832843,$$ - $$$
5065,d2421687,$$ - $$$
5066,d12951720,$$ - $$$
5067,d5795952,$$ - $$$
5068,d7674785,$
5069,d12141815,
5070,d3258534,
5071,d8794937,$
5072,d3576199,
5073,d13129631,
5074,d7123416,
5075,d6706512,
5076,d10384739,$
5077,d10074329,$$ - $$$
5078,d12711842,$$ - $$$
5079,d10831315,
5080,d3348649,
5081,d12447709,$$ - $$$
5082,d12219483,
5083,d3326091,
5084,d12110249,
5085,d5572693,
5086,d8434866,$
5087,d4005463,
5088,d12811638,
5089,d5122878,
5090,d10290374,$
5091,d13123209,$
5092,d11929437,$$ - $$$
5093,d8088040,$
5094,d12524554,
5095,d8375833,
5096,d9872411,
5097,d2169870,$$ - $$$
5098,d11317172,$$ - $$$
5099,d7993438,
5100,d11933040,
5101,d6131966,
5102,d7004191,
5103,d5965928,
5104,d2014414,$$ - $$$
5105,d8449247,$$ - $$$
5106,d6556194,
5107,d10477405,
5108,d9451458,
5109,d10433299,
5110,d12214166,$$$$
5111,d12948644,$
5112,d10512559,$$ - $$$
5113,d997761,
5114,d12316070,$$ - $$$
5115,d12032025,$$ - $$$
5116,d7886651,$
5117,d5808934,
5118,d1742168,$
5119,d2088264,
5120,d8445238,$$ - $$$
5121,d8339664,$
5122,d7035083,
5123,d2701201,
5124,d3568499,
5125,d799734,$$ - $$$
5126,d11045358,
5127,d5776310,$$ - $$$
5128,d10058519,
5129,d5794921,
5130,d4769926,
5131,d5615803,
5132,d8335860,$
5133,d13089238,$$ - $$$
5134,d1039152,
5135,d12359023,
5136,d10671170,
5137,d8046160,$
5138,d4768657,
5139,d10537782,
5140,d12075204,$$ - $$$
5141,d12367802,$$ - $$$
5142,d11874268,$
5143,d12713120,
5144,d4912432,
5145,d1340311,$
5146,d5122806,$
5147,d6786766,
5148,d5511124,
5149,d5500871,
5150,d12081771,$$ - $$$
5151,d5864098,$$ - $$$
5152,d12478889,$
5153,d1016501,$$$$
5154,d12032084,$$ - $$$
5155,d1081741,
5156,d12001755,
5157,d7110305,$
5158,d10146539,
5159,d3531424,
5160,d983929,
5161,d10794229,$$ - $$$
5162,d5518769,
5163,d5614446,$
5164,d987891,$
5165,d6888591,
5166,d7274294,$$ - $$$
5167,d5981088,$$ - $$$
5168,d2006099,$$ - $$$
5169,d4769088,
5170,d6180189,
5171,d11628710,$$ - $$$
5172,d8460601,
5173,d11914501,$$ - $$$
5174,d9857507,$
5175,d5852767,$
5176,d12182013,$
5177,d8650269,
5178,d12248322,
5179,d5795306,$$ - $$$
5180,d12559647,
5181,d12336466,$$ - $$$
5182,d9780971,
5183,d6153509,
5184,d5852969,
5185,d7124521,
5186,d959087,
5187,d11981948,
5188,d12218817,$$ - $$$
5189,d7702464,
5190,d5848182,
5191,d5522937,
5192,d12966601,
5193,d8659285,$$ - $$$
5194,d12050033,$
5195,d3706121,
5196,d9453323,$$ - $$$
5197,d7596134,
5198,d7315727,
5199,d8641595,$
5200,d8319689,$$ - $$$
5201,d1324538,$
5202,d4503933,$
5203,d5949468,$
5204,d13076167,
5205,d5796731,$$ - $$$
5206,d10594417,$$ - $$$
5207,d8501260,$$ - $$$
5208,d9578358,
5209,d3879995,
5210,d12320440,
5211,d4453033,
5212,d1504636,
5213,d7992580,$$ - $$$
5214,d8555658,$$ - $$$
5215,d7278610,
5216,d12151873,
5217,d12846827,$$ - $$$
5218,d1357526,$$ - $$$
5219,d8341288,
5220,d7856108,$$ - $$$
5221,d12330973,$$ - $$$
5222,d12668076,$$ - $$$
5223,d10045423,
5224,d5788641,
5225,d12506160,$$ - $$$
5226,d10044370,$$ - $$$
5227,d11757420,
5228,d11854535,
5229,d10455783,$$ - $$$
5230,d9761943,$
5231,d11004989,
5232,d7315031,
5233,d12367476,$
5234,d5777508,
5235,d12975535,$$ - $$$
5236,d12637628,
5237,d10778213,$$ - $$$
5238,d5512827,
5239,d4998099,
5240,d12000684,$
5241,d7146584,
5242,d1344185,
5243,d8724215,
5244,d13128883,$$ - $$$
5245,d9825283,$$ - $$$
5246,d7108723,
5247,d7991770,$
5248,d10337633,
5249,d5510807,$$ - $$$
5250,d8343986,
5251,d10020264,$$ - $$$
5252,d5982597,
5253,d11948182,$
5254,d11426679,$
5255,d7290707,
5256,d10506458,$
5257,d10834831,
5258,d12940437,
5259,d7367721,$
5260,d9978084,$$ - $$$
5261,d5267625,
5262,d5527449,
5263,d11624752,
5264,d8463360,$
5265,d10066839,
5266,d11825252,$
5267,d1447317,$
5268,d11867004,
5269,d10397639,
5270,d12884549,$$ - $$$
5271,d1316007,
5272,d2420553,
5273,d6952409,
5274,d7809976,$$ - $$$
5275,d12194732,
5276,d6871599,
5277,d10527087,$$ - $$$
5278,d7991439,$$ - $$$
5279,d7133658,
5280,d5486338,
5281,d8853228,$$ - $$$
5282,d7380492,
5283,d10628258,$
5284,d10607388,
5285,d8339788,
5286,d1341042,
5287,d1947941,
5288,d12842072,$
5289,d12913521,$$ - $$$
5290,d10351610,$$ - $$$
5291,d11873198,$
5292,d12031193,$$ - $$$
5293,d5890881,
5294,d4755859,$$ - $$$
5295,d997451,$
5296,d12116845,
5297,d4262853,
5298,d10450198,$$ - $$$
5299,d11491893,$$ - $$$
5300,d4252322,$$ - $$$
5301,d11873645,$$ - $$$
5302,d6889926,
5303,d4923349,$$ - $$$
5304,d4893713,$$ - $$$
5305,d3594857,
5306,d783406,
5307,d7119483,$$ - $$$
5308,d5449736,
5309,d5974102,$$ - $$$
5310,d13001163,$$ - $$$
5311,d11871465,$
5312,d8338577,
5313,d4924823,
5314,d10043597,$
5315,d4586815,
5316,d11829367,
5317,d991088,
5318,d10758185,
5319,d6484759,
5320,d11909160,$$ - $$$
5321,d7290700,$$ - $$$
5322,d10786989,
5323,d7124190,$$ - $$$
5324,d3598266,
5325,d10374872,
5326,d12387279,$$ - $$$
5327,d5606509,
5328,d3217919,
5329,d5804274,
5330,d7994318,$
5331,d8611008,
5332,d7018592,$
5333,d12320629,$$ - $$$
5334,d4996095,
5335,d4995424,$
5336,d2204969,$
5337,d12786386,$$ - $$$
5338,d5773726,
5339,d7290704,$$ - $$$
5340,d968410,$$ - $$$
5341,d5609013,$$ - $$$
5342,d9580170,
5343,d1938628,$$ - $$$
5344,d8540554,
5345,d10062149,
5346,d8621310,$
5347,d1316243,$$ - $$$
5348,d4769026,
5349,d12929682,
5350,d12900993,
5351,d5823986,
5352,d10113619,
5353,d11802047,$$ - $$$
5354,d13139834,
5355,d3606061,
5356,d11896495,$
5357,d12542816,
5358,d4106889,
5359,d7809594,$$ - $$$
5360,d5796467,
5361,d8782319,$$ - $$$
5362,d1111157,$$ - $$$
5363,d5966152,
5364,d10636227,
5365,d10823697,
5366,d6525570,
5367,d3666949,
5368,d1064779,$$ - $$$
5369,d4607177,
5370,d6788113,
5371,d6701582,
5372,d5884124,
5373,d7745594,$
5374,d6704386,$$ - $$$
5375,d1336855,
5376,d5887499,$
5377,d11825461,$$ - $$$
5378,d1516970,
5379,d4479230,
5380,d7123884,
5381,d8592434,$$ - $$$
5382,d11952751,$$$$
5383,d10499542,$
5384,d8595769,
5385,d5815672,$
5386,d12157238,
5387,d10221858,
5388,d4173638,$
5389,d10031086,
5390,d5956749,$$$$
5391,d10100685,
5392,d10125440,$$ - $$$
5393,d4557920,
5394,d6481772,$$ - $$$
5395,d7266594,
5396,d11752108,
5397,d10505192,$$ - $$$
5398,d8681162,$$ - $$$
5399,d3303412,
5400,d6948548,$$ - $$$
5401,d7784893,$$ - $$$
5402,d4911406,
5403,d1074450,
5404,d5483186,
5405,d7988880,
5406,d7992710,$
5407,d10716601,
5408,d4183418,$$ - $$$
5409,d1389582,$
5410,d9746545,
5411,d2167575,$$ - $$$
5412,d9748028,$
5413,d10100759,$
5414,d5776159,$$ - $$$
5415,d10782407,$$ - $$$
5416,d10782043,
5417,d1357399,$
5418,d6536699,$
5419,d12712669,$
5420,d6703415,
5421,d10441257,
5422,d958774,$$ - $$$
5423,d2295791,$
5424,d7719990,
5425,d13079551,
5426,d4769311,$$ - $$$
5427,d6948258,
5428,d12870241,$$ - $$$
5429,d8673977,
5430,d9593739,$$ - $$$
5431,d7276967,$
5432,d696308,
5433,d9796604,$$ - $$$
5434,d11801708,$
5435,d718332,$$ - $$$
5436,d740149,
5437,d991312,
5438,d1045063,
5439,d5503581,
5440,d9722757,$
5441,d3674229,$
5442,d10717951,$$ - $$$
5443,d1016772,$$ - $$$
5444,d12091245,$
5445,d10133372,$$ - $$$
5446,d8670864,
5447,d5779579,$
5448,d2647573,
5449,d958963,
5450,d11925120,$$ - $$$
5451,d12076456,
5452,d4751464,$
5453,d6846679,
5454,d13197507,$
5455,d5426852,$$ - $$$
5456,d13288399,$$ - $$$
5457,d10848388,$$$$
5458,d10496895,
5459,d4723957,
5460,d10065875,$$ - $$$
5461,d12704274,$$ - $$$
5462,d10735080,$
5463,d5106393,$$ - $$$
5464,d8734570,$$ - $$$
5465,d9829868,$$ - $$$
5466,d3599190,$$ - $$$
5467,d4570802,
5468,d7994800,$
5469,d5778565,$
5470,d10027294,$
5471,d1720803,$$ - $$$
5472,d2037763,$
5473,d1328878,$
5474,d12193381,
5475,d4769899,$$ - $$$
5476,d5065042,
5477,d6680357,$
5478,d8794707,
5479,d7893394,$
5480,d12842050,$$ - $$$
5481,d10245555,
5482,d5042936,
5483,d6780602,$$ - $$$
5484,d5775886,
5485,d12991466,$$ - $$$
5486,d2073074,
5487,d8370120,
5488,d3169970,
5489,d12346836,$
5490,d7772565,$$ - $$$
5491,d10831160,
5492,d6704602,$$ - $$$
5493,d7691102,$
5494,d6527615,$
5495,d5803696,
5496,d5499028,$$ - $$$
5497,d5444808,
5498,d9764003,
5499,d3971767,$$ - $$$
5500,d11620987,
5501,d6708831,$
5502,d5795505,
5503,d5122911,
5504,d12089557,
5505,d6163940,
5506,d9834228,$
5507,d12207259,
5508,d6378688,$
5509,d12599515,$$ - $$$
5510,d8339592,
5511,d4777670,
5512,d5977163,$
5513,d6510485,
5514,d13137487,$$ - $$$
5515,d9814441,
5516,d8485659,$$ - $$$
5517,d13082390,
5518,d12861211,
5519,d7338609,
5520,d5439778,
5521,d10352352,$$ - $$$
5522,d8811394,
5523,d12926697,$$ - $$$
5524,d8633667,
5525,d2173031,
5526,d12198033,
5527,d1977833,
5528,d10800460,
5529,d8298774,
5530,d1044634,
5531,d11686428,$$ - $$$
5532,d8874214,$$ - $$$
5533,d10322912,
5534,d7350347,
5535,d12704257,
5536,d10388620,$$ - $$$
5537,d8341139,
5538,d8338356,$
5539,d10071005,
5540,d7604517,$
5541,d6986414,$$ - $$$
5542,d10085394,$$ - $$$
5543,d11045265,
5544,d4098058,$$ - $$$
5545,d5048708,$$ - $$$
5546,d7123209,
5547,d12356580,
5548,d6986045,
5549,d8864214,
5550,d10198506,$
5551,d4505573,
5552,d11950348,
5553,d8261782,$
5554,d7247867,$
5555,d12821181,$$ - $$$
5556,d6564820,
5557,d10027482,$
5558,d5944307,
5559,d1091195,
5560,d8710107,
5561,d1323123,
5562,d12185998,
5563,d7021016,
5564,d4802168,
5565,d12671909,
5566,d2288531,
5567,d11862617,$
5568,d5770620,$$ - $$$
5569,d991656,
5570,d8552416,$$$$
5571,d2717036,$
5572,d12883467,$$ - $$$
5573,d7742745,
5574,d1069258,
5575,d2284880,$
5576,d8262965,
5577,d4768849,
5578,d11843728,$$ - $$$
5579,d2697780,
5580,d5007171,
5581,d10029896,$$ - $$$
5582,d990764,$
5583,d11802195,
5584,d2723509,$$ - $$$
5585,d8621252,
5586,d12123827,
5587,d5122694,$$$$
5588,d6580095,
5589,d3540534,
5590,d7726844,
5591,d11434293,
5592,d8022895,$
5593,d4123918,
5594,d3389725,
5595,d12362312,$$ - $$$
5596,d2293268,$$ - $$$
5597,d5608299,$$ - $$$
5598,d11926284,$$$$
5599,d5609034,$$ - $$$
5600,d12301818,$$ - $$$
5601,d5510721,
5602,d12133833,$$ - $$$
5603,d8040716,
5604,d11743155,$$ - $$$
5605,d8448796,$$ - $$$
5606,d12699684,$
5607,d6652634,
5608,d5790721,$
5609,d9756785,$$ - $$$
5610,d8599173,$
5611,d12950805,
5612,d4769852,
5613,d5539691,
5614,d5965310,$$ - $$$
5615,d10132426,
5616,d9452741,$$ - $$$
5617,d10672771,$
5618,d1346254,$$ - $$$
5619,d13190231,
5620,d12632652,$$ - $$$
5621,d2653549,
5622,d3820630,
5623,d7342756,
5624,d1334192,$$ - $$$
5625,d8490188,
5626,d12550988,$$ - $$$
5627,d5518525,$$ - $$$
5628,d4701093,
5629,d4761201,
5630,d1050975,
5631,d8686804,
5632,d954333,
5633,d5122831,
5634,d10301906,
5635,d8420399,
5636,d4770055,$$ - $$$
5637,d7622694,$$ - $$$
5638,d10244396,$
5639,d10357296,$$ - $$$
5640,d12213543,
5641,d12655466,
5642,d7262216,$
5643,d12982157,$$ - $$$
5644,d3850443,
5645,d3835044,$$$$
5646,d6715510,$$ - $$$
5647,d4875887,
5648,d7310614,
5649,d7972482,
5650,d5965489,
5651,d1465899,
5652,d11857013,$$ - $$$
5653,d1325604,$$ - $$$
5654,d12114828,
5655,d1035338,
5656,d13295201,
5657,d5810988,
5658,d6485161,
5659,d1829030,
5660,d8672298,$$ - $$$
5661,d1344910,
5662,d7256301,$
5663,d8335607,$$ - $$$
5664,d8340826,
5665,d7331983,$
5666,d6783592,
5667,d10394919,$$ - $$$
5668,d6964310,
5669,d12192128,$
5670,d12161574,
5671,d1511933,$$ - $$$
5672,d12947402,$$ - $$$
5673,d10542709,
5674,d10028267,$
5675,d4491905,$
5676,d7015032,$$ - $$$
5677,d8669980,$
5678,d11964486,$
5679,d1358783,$$ - $$$
5680,d7351047,$$$$
5681,d3511804,
5682,d696221,$$ - $$$
5683,d10772012,$$ - $$$
5684,d10814063,$
5685,d11045408,
5686,d5609052,
5687,d7124474,
5688,d9836527,
5689,d4770218,
5690,d7677993,
5691,d12332903,$$$$
5692,d1847206,
5693,d11905158,
5694,d9467712,$$ - $$$
5695,d8638476,
5696,d9804771,$$ - $$$
5697,d6750679,$
5698,d6659445,$
5699,d11921781,
5700,d8669878,$$ - $$$
5701,d12111505,$
5702,d11888803,$$ - $$$
5703,d8397770,$$ - $$$
5704,d4943541,
5705,d7106294,$$$$
5706,d11785143,
5707,d6529293,
5708,d5959533,$$ - $$$
5709,d3984389,
5710,d12275123,$
5711,d7222750,
5712,d8428766,
5713,d7619223,$
5714,d10481866,
5715,d7953646,
5716,d11823224,
5717,d10824779,
5718,d11870957,$$ - $$$
5719,d8828350,$
5720,d13293096,$$ - $$$
5721,d12476664,
5722,d5615894,$
5723,d7904957,$$ - $$$
5724,d7903518,$$ - $$$
5725,d2109463,$$ - $$$
5726,d8098225,
5727,d11721983,
5728,d10354357,
5729,d7997687,$
5730,d1941251,
5731,d8762239,
5732,d787818,
5733,d4556839,$$ - $$$
5734,d12323703,
5735,d5810016,$$ - $$$
5736,d2587947,
5737,d7277881,$$ - $$$
5738,d10054121,$$ - $$$
5739,d1017669,
5740,d7341145,
5741,d4769952,
5742,d10024118,$
5743,d12089363,
5744,d6681809,$$ - $$$
5745,d8777875,$
5746,d5264402,$$ - $$$
5747,d4093232,$$ - $$$
5748,d12432242,
5749,d7123939,
5750,d2026772,$$ - $$$
5751,d3608664,
5752,d8281800,
5753,d11014363,
5754,d7787420,$
5755,d12652789,
5756,d7251723,$
5757,d12486885,$$ - $$$
5758,d13302821,
5759,d2224963,
5760,d8486404,
5761,d4329464,
5762,d6418253,
5763,d3783187,$
5764,d1340825,
5765,d10032136,$$ - $$$
5766,d7123480,
5767,d8339705,$$ - $$$
5768,d5860253,
5769,d13134185,$$ - $$$
5770,d5449100,$$ - $$$
5771,d12337798,$$ - $$$
5772,d10230898,$
5773,d12480174,$
5774,d1571576,$$ - $$$
5775,d11783417,
5776,d12795731,
5777,d8472653,
5778,d12709251,
5779,d8318360,$
5780,d11670670,
5781,d3923881,$$ - $$$
5782,d8508452,$$ - $$$
5783,d5986240,
5784,d13072119,$
5785,d10836370,
5786,d4553288,$
5787,d5292788,
5788,d11500590,
5789,d5821880,$
5790,d4888768,
5791,d8816470,$$ - $$$
5792,d8446655,$$ - $$$
5793,d12474556,$$ - $$$
5794,d12283455,
5795,d11860923,$$ - $$$
5796,d11715911,
5797,d3199349,$$ - $$$
5798,d1008598,$$ - $$$
5799,d5524012,
5800,d11892766,$
5801,d7787875,$
5802,d2364401,$
5803,d7124444,
5804,d1340315,$
5805,d8339209,$$ - $$$
5806,d8822893,
5807,d12338230,$$ - $$$
5808,d11668109,
5809,d8753377,
5810,d5324648,$
5811,d1737045,$$ - $$$
5812,d10032602,$
5813,d6506997,
5814,d4413447,
5815,d12226913,
5816,d8720514,
5817,d7799858,$
5818,d5646621,$
5819,d3877804,$$ - $$$
5820,d11931310,
5821,d8380873,
5822,d10810780,
5823,d3266139,
5824,d5958843,
5825,d7124105,
5826,d8638490,$$ - $$$
5827,d4769456,
5828,d12999946,$$ - $$$
5829,d13222824,$$ - $$$
5830,d5823089,
5831,d5977637,
5832,d4218152,$
5833,d7055228,
5834,d12010133,
5835,d1039338,$
5836,d10188653,
5837,d9875203,$
5838,d7229726,$
5839,d4062189,$$ - $$$
5840,d1095078,$$ - $$$
5841,d12593807,$$ - $$$
5842,d5495117,$$ - $$$
5843,d7353506,$
5844,d7760501,
5845,d10755211,$$ - $$$
5846,d5996845,
5847,d4215681,
5848,d12094323,$$ - $$$
5849,d8090958,
5850,d719415,
5851,d9453464,
5852,d10815687,
5853,d12457903,$
5854,d5942107,
5855,d7375618,
5856,d7676147,$$ - $$$
5857,d2139820,
5858,d5010652,$
5859,d12209866,
5860,d10833484,$
5861,d6779249,
5862,d10280845,
5863,d10240112,
5864,d9756086,$
5865,d7070363,$$ - $$$
5866,d12211961,$$ - $$$
5867,d12148096,
5868,d9745904,
5869,d11915795,
5870,d784877,$$ - $$$
5871,d10801434,
5872,d12652297,$$ - $$$
5873,d9463133,
5874,d3589784,
5875,d988127,
5876,d12165625,$
5877,d5981256,$
5878,d964383,
5879,d5861949,
5880,d5984683,
5881,d5531792,$$ - $$$
5882,d11748884,
5883,d5863811,$
5884,d12230540,
5885,d10876664,
5886,d7124092,
5887,d11827742,$$ - $$$
5888,d9824796,
5889,d4429263,
5890,d5616558,
5891,d7652400,
5892,d5609072,
5893,d8359860,$
5894,d1510668,
5895,d4260479,
5896,d5785822,
5897,d6276266,$$ - $$$
5898,d4768136,
5899,d733560,$
5900,d12942005,
5901,d5098821,
5902,d987881,$$ - $$$
5903,d12941532,$$ - $$$
5904,d7110416,
5905,d12613221,$
5906,d8340159,
5907,d2104074,$$ - $$$
5908,d10713945,
5909,d11670744,$
5910,d3514427,
5911,d5983992,$$ - $$$
5912,d7014199,$
5913,d9580228,
5914,d11925983,
5915,d11800965,$$ - $$$
5916,d8408392,$$ - $$$
5917,d10400045,
5918,d12997695,$$ - $$$
5919,d1039309,$$ - $$$
5920,d4890630,$$ - $$$
5921,d12192162,
5922,d7255947,
5923,d12898293,
5924,d10512183,
5925,d4769476,
5926,d12473849,
5927,d12631537,$
5928,d6102637,$$ - $$$
5929,d5771361,$
5930,d7239301,$
5931,d12570653,
5932,d7223374,$
5933,d1322133,
5934,d10279277,$
5935,d5786725,$$ - $$$
5936,d8410255,$
5937,d10480140,$$ - $$$
5938,d6781038,
5939,d7387676,$$ - $$$
5940,d4911526,
5941,d8505903,$$ - $$$
5942,d5986304,$
5943,d7277830,$$ - $$$
5944,d4260849,
5945,d5937055,$$ - $$$
5946,d816015,$
5947,d7123810,$$ - $$$
5948,d719135,
5949,d12624291,$
5950,d2615851,
5951,d10330733,$$ - $$$
5952,d9807742,$$ - $$$
5953,d6715780,$
5954,d5220261,
5955,d9998222,$
5956,d8617120,
5957,d11306145,$$ - $$$
5958,d3982595,$$ - $$$
5959,d1340598,
5960,d12502802,
5961,d12037342,
5962,d5815304,$
5963,d11844809,$$ - $$$
5964,d10736828,$$ - $$$
5965,d2361186,
5966,d11802014,
5967,d12148573,
5968,d9736925,$
5969,d7316836,
5970,d1806073,
5971,d5890756,
5972,d6662908,
5973,d7905437,
5974,d2318031,
5975,d8574652,
5976,d7992923,$$ - $$$
5977,d10337964,$$ - $$$
5978,d8485008,
5979,d4131339,$$ - $$$
5980,d8811869,$
5981,d10746433,$
5982,d9991883,$
5983,d6601390,
5984,d4767543,
5985,d12724324,
5986,d7337294,$
5987,d3859523,
5988,d8023456,
5989,d1344160,
5990,d9980429,$
5991,d12632847,
5992,d4503964,
5993,d12005948,
5994,d5787843,$$ - $$$
5995,d4176719,
5996,d7110813,
5997,d8669924,
5998,d12686116,
5999,d10506872,
6000,d8446489,
6001,d12143315,$
6002,d6180266,
6003,d7186363,$$$$
6004,d4767766,
6005,d6783603,$$ - $$$
6006,d5122823,
6007,d1035116,
6008,d4308616,
6009,d5851564,
6010,d714925,
6011,d5505616,$
6012,d13147164,
6013,d12709083,$
6014,d5796262,$$ - $$$
6015,d12377381,$$ - $$$
6016,d10850410,$
6017,d5513766,$
6018,d5944324,
6019,d5878125,
6020,d8557129,
6021,d8277687,$$ - $$$
6022,d8339910,
6023,d1391372,
6024,d10498586,$$ - $$$
6025,d802419,
6026,d13121217,$$ - $$$
6027,d753156,
6028,d9602550,$$ - $$$
6029,d4328803,
6030,d12180455,$$ - $$$
6031,d12429677,$
6032,d785632,
6033,d8073714,$
6034,d10289048,
6035,d1959792,$$ - $$$
6036,d959133,
6037,d7123474,
6038,d11680076,
6039,d10480534,$$ - $$$
6040,d5863831,$
6041,d3932498,$
6042,d5867887,$$ - $$$
6043,d4520131,
6044,d8338650,$
6045,d7137994,$$ - $$$
6046,d6110037,
6047,d3386632,$$ - $$$
6048,d10535199,$
6049,d10780691,$
6050,d13008802,$$ - $$$
6051,d12112688,$
6052,d2666489,
6053,d5877629,
6054,d3964218,
6055,d12234989,$$ - $$$
6056,d10830640,
6057,d10170400,
6058,d10496163,
6059,d1095917,$
6060,d10153813,
6061,d5794546,
6062,d5001296,$
6063,d1981754,
6064,d6720352,
6065,d10810839,$
6066,d11932471,$
6067,d13310377,$$ - $$$
6068,d8460604,$
6069,d5220152,
6070,d12225305,
6071,d1331389,$$ - $$$
