ID_TA,Cuisine Style
d11801660,"[['It seems to be halfway inside of a tourist information office. The environment is very sterile and there are weird stock pictures of corn on the wall. Also, they were begging for reviews everywhere.More', 'Corn’R - second cafe dedicated to corn on the Rue des Pyramides in the 2nd arr.\n\nClaiming to be completely gluten-free, Corn’R offering interesting dishes in paper cups - like featured here hake served with corn bulgur, interestingly called here “maisotto”, and boiled haricots verts...(green beans). We loved it instantly.\n⠀ \nWith our origins in the Republic of Moldova, all dishes made from cornflour - polenta being most famous one - invoke a lot of memories and expectations. This maisotto ticked all the boxes - excellent balance of salt and lemon made it so good that we wished more of it. The fish was flaky and not over cooked. Greens juicy and a bit crunchy. One can eat this dish with pieces of talos - typical Basque region corn bread - slightly bitter but not too heavy in corn flavors. There are vegetarian, chicken and fish options too and we are going to come back and try more.More'], ['February 27, 2018', 'February 5, 2018']]"
d8630150,"[[],[]]"
d11750163,"[[],[]]"
d9777353,"[[],[]]"
d11845274,"[[],[]]"
d11737100,"[[], []]"
d8317875,"[[],[]]"
d5482502,"[['The food was very bad ,the hospitality of the staff was very poor ,Moreover the place is very very bad', ""My british friend wanted to have shisha so we just wondering in the streets searching for a shisha cafe but they were all full. Then we saw the egyptian cafe. It's really like our local cafes here in Egypt with very good shisha and the...mood is 100% egyptian.More""], ['June 17, 2018', 'May 2, 2018']]"
d2615209,"[[''], ['October 24, 2014']]"
d5962339,"[[],[]]"
d12820500,"[[],[]]"
d12691333,"[[],[]]"
d10598434,"[[],[]]"
d4768419,"[[''], ['August 10, 2014']]"
d12931341,"[[],[]]"
d9745237,"[[],[]]"
d12456513,"[[],[]]"
d11880382,"[['Relaxed and friendly atmosphere, tasty food at reasonable prices. We were there “off peak”, but got the impression that our experience was not unique. Due to the location it appeals to the neighbourhood, thus the atmosphere. Will revisit if the opportunity is there.'], ['August 11, 2019']]"
d7078161,"[[],[]]"
d12936857,"[['Have tried Thanh’s, Little Saigon and find Mr Mai is the most delicious and authentic by far. Lovely flavors and service so definitely up for return visit', ""They say a small menu is always an indication that the food will be good and here's a great example! It doesn't matter what you order or whether you'll eat there or bring your food back home (or to the office), you will not be...disappointed. Everything tastes authentic and the people there are just that: authentic and genuinely friendly. A must-try if you haven't yet!More"", 'Best Vietnam food in Luxembourg, authentic flavors , nice people. Small but tasty menu. Place to go if you like athentic asian food.'], ['February 26, 2019', 'February 8, 2019', 'December 1, 2018']]"
d12555535,"[[],[]]"
d4063319,"[['Just ""jump in"" pizza restaurant next to huge shopping centre La Part-Dieu. We were served quickly, pizza was hot and tasty. Was not really Italian pizza but more bloated, American like. We had some beer, soda, espresso. Only not tasty was ice-cream (chocollate) was very...""dry"" not tasty at all. But I can recomend this restaurant, staff was nice and quick, inside is little bit tight. Good for quick lunch.More'], ['November 19, 2018']]"
d3485324,"[[], []]"
d10353450,"[[],[]]"
d12259416,"[[], []]"
d9566719,"[[],[]]"
d740562,"[[''], ['February 7, 2017']]"
d8339704,"[[],[]]"
d7066914,"[[],[]]"
d5873560,"[[],[]]"
d4066092,"[[],[]]"
d8566729,"[[""I went last night for the fourth time as I am currently very close to Jimmy's.  The service was perfect compared from my previous visits and there were two friendly staff members. The place is very clean and the choice of ice creams plentiful.""], ['July 15, 2020']]"
d9800415,"[['Nothing special and bit overpriced in my opinion. Had lunch in this place and it was ok, but would probably look for different options somewhere else in the city.'], ['April 8, 2019']]"
d10911006,"[['a relax place to enjoy the sun and sea in an afternoon\nthe tapas was great\nbut the waiters serving indoor do not help even the outdoor seating is really full and busy', 'This place has a poor quality of food and a very confused serving so all in all we were not satisfied. They don’t speak English either.', 'Met a colleague for lunch here early on a SUN afternoon.  Outdoor seating covered with square umbrellas - fairly comfortable despite the heat.  We shared some calamar and each had seafood paella.  This was my first time eating paella in Spain - the rice was...very very good.  Not too much seafood though: some mussels and relatively small (whole) shrimp.  Could not beat the location next to the beach.More'], ['October 25, 2019', 'July 4, 2019', 'July 29, 2018']]"
d3544973,"[['If you ever want to get a taste of Emilia-Romagna food (and I highly recommend it) then stop by at this cozy place and prepare to be amazed.\n\nWe enjoyed a starter of gnocco fritto with deferment meats and then sampled gnocchi and lasagna. All...three dishes tasted amazing, high quality ingredients bring the flavor profile to full bloom. The semifreddo dessert was an excellent closer to a fantastic dinner.\n\nThe waitstaff is very friendly and accommodating, our waiter Giuseppe patiently explained the different dishes on the menu and made this evening even better.More', 'The meal was quite good and fulfilled my expectations. They have a good variety of food and prices are not very high. The atmosphere is nice  and the service was very good.'], ['October 3, 2018', 'September 9, 2018']]"
d8543203,"[[],[]]"
d4470082,"[[],[]]"
d12184436,"[[],[]]"
d10119558,"[[''], ['August 26, 2017']]"
d5616526,"[[], []]"
d4955329,"[[], []]"
d10494780,"[[""Will not disappoint you! \nTry it, we're regulars here let it be a take away B-Day cake or a pop in cake & coffee, or ice-cream.""], ['November 1, 2018']]"
d12705322,"[[],[]]"
d11650771,"[['I came here with my friends to have a drink after looking on google for the best place in Warsaw.The service was amazing and the cocktails was one of the best i ever try in my life,the bar staff was super simpatic,very experienced and polaid.I...think this is one of the best places in warsaw for drinks and food.Absolutely reccomended.More', ""Cool, unusual  drinks, one of the best I've ever drunk in Warsaw! Great place to meet with friends and drink amazing cocktails :) Highly recommend to everyone."", 'Amazing staff, cosy and interesting atmosphere. We asked for recommendations and the waiter suggested perfect drinks! They have untraditional cocktails, the prices bit higher than places around, but it’s all worth it. You should definitely visit!'], ['September 25, 2020', 'August 4, 2020', 'July 27, 2020']]"
d2477480,"[[],[]]"
d6496920,"[[],[]]"
d8875324,"[[],[]]"
d11811867,"[[], []]"
d12086831,"[['We ended up at this place completely by chance, but it was wonderful and the next evening we went there again. Good food, traditional dishes and smiling people at the bar. Tip: check out the table football which is Atletico vs Real :)'], ['May 2, 2019']]"
d10321642,"[[],[]]"
d8041061,"[['We visited on Saturday for late lunch. We both ordered the plat special "" steak with fries"". The steak was perfectly cooked. We felt very welcome in it\'s cosy atmosphere. Service was quick and they were very helpful with the menu choices. It\'s several blocks...off the main square but well worth the easy walk. They provide WiFi and a clean restroom.More'], ['September 29, 2018']]"
d11180137,"[[],[]]"
d10033972,"[['Low quality of food as well as bad service, very rude waiter. A bit expensive for what we’ve been served, and very very very spicy “Patatas Bravas”.\nSadly, never comming back.', 'I had lunch during MWC and that I can recommend. Two courses and beer for 10,50. Overcooked vegetables but the tuna worked...'], ['April 25, 2019', 'February 28, 2018']]"
d8336199,"[[],[]]"
d1344567,"[[""This pizzeria is fantastic! The area isn't the nicest in Berlin but this restaurant is definitely worth a visit for the atmosphere, food and the owner is very friendly. I'd happily go here again.""], ['September 17, 2019']]"
d8581247,"[[],[]]"
d2236359,"[['We had a nice and traditional Italian dinner. The risotto ala Pescarora and the The italian steak with rucola (tagliata di manzo con rughetta) is marvelous.', ""I'm on holiday in Rome and found this local whilst searching the map. If you know what good food is then avoid this restaurant. Some of the reviews are not true.\n\n1. My friends and I booked a table three days ago. When we arrived...the manager told us we hadn't any booking, but they had already confirmed it for us before. The local was completely empty after two hours of being open, so it wasn't a problem finding us a\xa0table. Once seated we asked for some dishes from the menu, but all we asked for was not available. Not too many choices of wine either and the the unique member of staff left us alone. My friend wanted to ask for something else and had to wait for a long\xa0time until he came back to our table.\n\n\xa0\n\n2. Food: I ordered scallops, plus some other dish, it had absolutely no taste. My friends had a\xa0popular italian pasta, the presentation of which wasnt nice and the same can be said of the taste. This surprised us, as Italians can\xa0normally cook good pasta. After all the disappointments we didn't try a dessert.\n\nAfter this still only 2 tables were occupied.\n\n3.Service: I don't need to tell you that it was poor.\xa0I feel responsibility when I do anything, when I write a review maybe some people take it as orientation and therefore I think people should be serious about what they write.\n\nSo I can't recommend this restaurant.More"", 'I go to this restaurant every two weeks and it is very good. Very good plates in a friendly place. I recomend it to all of you.'], ['September 22, 2020', 'September 22, 2019', 'May 18, 2019']]"
