,id,Cuisine Style
3428,d8449247,"Spanish,Vegetarian Friendly"
3429,d10433299,
3430,d12214166,German
3431,d12948644,Spanish
3432,d10512559,Italian
3433,d12316070,
3434,d5808934,
3435,d1742168,"Mediterranean,Spanish,Vegetarian Friendly"
3436,d8445238,
3437,d8339664,Italian
3438,d7035083,Spanish
3439,d11045358,Dessert
3440,d5776310,"American,Fast Food,Diner"
3441,d10058519,
3442,d5794921,Chinese
3443,d1039152,Vegetarian Friendly
3444,d12359023,
3445,d10671170,Greek
3446,d8046160,Cafe
3447,d4768657,Cafe
3448,d12075204,"Japanese,Seafood,Sushi"
3449,d11874268,"Italian,Mediterranean,Vegetarian Friendly"
3450,d4912432,
3451,d1340311,"German,Spanish"
3452,d5122806,Caribbean
3453,d6786766,
3454,d12081771,
3455,d12478889,"Bar,Pub"
3456,d1016501,
3457,d12032084,"Turkish,Greek,Vegetarian Friendly"
3458,d1081741,
3459,d12001755,Italian
3460,d7110305,
3461,d10146539,
3462,d983929,
3463,d10794229,
3464,d5518769,
3465,d5614446,"Cafe,Mediterranean,Spanish"
3466,d987891,"Vegetarian Friendly,Vegan Options"
3467,d6888591,
3468,d5981088,Austrian
3469,d2006099,Vegetarian Friendly
3470,d4769088,
3471,d11628710,
3472,d8460601,Cafe
3473,d11914501,Spanish
3474,d9857507,"European,Asian,Korean"
3475,d5852767,"Asian,Vietnamese,Vegetarian Friendly"
3476,d12182013,International
3477,d8650269,
3478,d12248322,
3479,d5795306,Spanish
3480,d12336466,"German,Cafe,Diner"
3481,d9780971,
3482,d5852969,
3483,d11981948,"Italian,Polish,European"
3484,d12218817,"French,Pizza"
3485,d5522937,
3486,d12966601,"Italian,Cafe"
3487,d8659285,
3488,d12050033,Spanish
3489,d3706121,
3490,d9453323,
3491,d7315727,
3492,d8641595,Turkish
3493,d8319689,
3494,d1324538,Italian
3495,d4503933,"Quick Bites,Fast Food,Asian"
3496,d5949468,"French,Bar,Pub"
3497,d13076167,
3498,d5796731,"French,Bar,European"
3499,d10594417,"Quick Bites,Cafe,Vegetarian Friendly"
3500,d9578358,
3501,d3879995,
3502,d12320440,
3503,d7992580,French
3504,d8555658,
3505,d12151873,"Argentinean,South American"
3506,d12846827,"Bar,European,Vegetarian Friendly"
3507,d1357526,
3508,d8341288,
3509,d12330973,"Bar,British,Pub"
3510,d12668076,"Cafe,Fast Food"
3511,d10045423,
3512,d5788641,
3513,d12506160,"Italian,Mediterranean"
3514,d10044370,"Polish,European"
3515,d11757420,
3516,d11854535,
3517,d10455783,"Bar,Pub"
3518,d9761943,
3519,d11004989,
3520,d7315031,
3521,d12367476,
3522,d5777508,European
3523,d12975535,
3524,d10778213,Cafe
3525,d5512827,
3526,d12000684,"Italian,Pizza"
3527,d1344185,
3528,d13128883,"Cafe,European,Vegetarian Friendly"
3529,d9825283,
3530,d7108723,
3531,d7991770,Vegetarian Friendly
3532,d5510807,"Greek,Vegetarian Friendly"
3533,d8343986,"Bar,Pub"
3534,d10020264,"Bar,Mediterranean,Spanish"
3535,d11948182,"Italian,European,Vegetarian Friendly"
3536,d11426679,Deli
3537,d7290707,
3538,d9978084,"Turkish,Middle Eastern,Vegetarian Friendly"
3539,d5267625,Asian
3540,d5527449,"Pizza,Fast Food"
3541,d11624752,
3542,d8463360,"European,Turkish,Vegetarian Friendly"
3543,d10066839,"Pizza,Middle Eastern"
3544,d11825252,
3545,d1447317,
3546,d11867004,"Bar,Pub"
3547,d1316007,
3548,d7991439,Italian
3549,d7133658,
3550,d5486338,
3551,d8853228,"Italian,Austrian,Mediterranean"
3552,d10628258,Cafe
3553,d10607388,
3554,d8339788,
3555,d1341042,
3556,d12842072,"Quick Bites,Fast Food"
3557,d12913521,"French,Vegetarian Friendly"
3558,d10351610,"French,American,Steakhouse"
3559,d11873198,"Japanese,Sushi,Asian"
3560,d12031193,"Mediterranean,European,Greek"
3561,d5890881,French
3562,d997451,Spanish
3563,d12116845,
3564,d11491893,"Mediterranean,European,Vegetarian Friendly"
3565,d4252322,Spanish
3566,d11873645,"Italian,Mediterranean"
3567,d6889926,
3568,d4923349,"Italian,Mediterranean"
3569,d4893713,"French,Bar,Pub"
3570,d783406,
3571,d5974102,
3572,d13001163,
3573,d11871465,"Fast Food,European,Vegetarian Friendly"
3574,d8338577,
3575,d4924823,
3576,d10043597,Cafe
3577,d11829367,
3578,d991088,Spanish
3579,d10758185,
3580,d11909160,"French,American,Steakhouse"
3581,d7290700,"Italian,Vegetarian Friendly"
3582,d10786989,
3583,d12387279,"Italian,Southwestern,Mediterranean"
3584,d5606509,
3585,d5804274,
3586,d7994318,Italian
3587,d8611008,
3588,d12320629,
3589,d2204969,"Italian,Seafood"
3590,d12786386,Greek
3591,d7290704,Spanish
3592,d968410,"Chinese,Cantonese"
3593,d5609013,Mediterranean
3594,d9580170,
3595,d1938628,Cafe
3596,d8540554,
3597,d10062149,
3598,d8621310,"German,Cafe"
3599,d1316243,"Specialty Food Market,Vegetarian Friendly"
3600,d12900993,
3601,d5823986,
3602,d10113619,
3603,d11802047,"Cafe,Vegetarian Friendly,Vegan Options"
3604,d13139834,
3605,d11896495,International
3606,d12542816,
3607,d5796467,
3608,d8782319,
3609,d1111157,
3610,d5966152,
3611,d10636227,
3612,d10823697,
3613,d6525570,
3614,d1064779,Cafe
3615,d6788113,"European,Swedish"
3616,d5884124,
3617,d6704386,"Mediterranean,Spanish,Vegetarian Friendly"
3618,d5887499,"Italian,Vegetarian Friendly"
3619,d11825461,"American,Barbecue"
3620,d8592434,"Seafood,Mediterranean,European"
3621,d11952751,
3622,d10499542,Pub
3623,d8595769,
3624,d5815672,"Caribbean,Fast Food,Vegetarian Friendly"
3625,d12157238,Healthy
3626,d10221858,
3627,d10031086,
3628,d5956749,
3629,d10100685,
3630,d10125440,"Dessert,Cafe,Vegetarian Friendly"
3631,d10505192,"Bar,Spanish,Pub"
3632,d8681162,"European,Spanish,Portuguese"
3633,d3303412,
3634,d4911406,
3635,d5483186,
3636,d7988880,
3637,d7992710,
3638,d10716601,Cafe
3639,d1389582,
3640,d9746545,
3641,d2167575,International
3642,d9748028,"Pizza,Cafe,Fast Food"
3643,d10100759,"Spanish,Wine Bar"
3644,d5776159,Spanish
3645,d10782407,"Chinese,Asian,Thai"
3646,d10782043,
3647,d1357399,
3648,d12712669,"Turkish,Middle Eastern"
3649,d6703415,
3650,d10441257,Fast Food
3651,d958774,German
3652,d2295791,
3653,d7719990,
3654,d13079551,
3655,d12870241,"American,Bar,Central American"
3656,d7276967,
3657,d696308,
3658,d9796604,"Greek,Vegetarian Friendly"
3659,d11801708,"French,Cafe"
3660,d718332,"European,Vegetarian Friendly"
3661,d9722757,
3662,d10717951,"Cafe,Vegetarian Friendly,Vegan Options"
3663,d1016772,
3664,d12091245,"Bar,European,Pub"
3665,d10133372,"Italian,Wine Bar"
3666,d8670864,
3667,d5779579,
3668,d11925120,"European,Hungarian,Vegetarian Friendly"
3669,d4751464,Italian
3670,d10848388,Vegan Options
3671,d10496895,
3672,d10065875,Vegetarian Friendly
3673,d12704274,Vegetarian Friendly
3674,d10735080,Cafe
3675,d5106393,"European,Central European"
3676,d8734570,"European,Portuguese"
3677,d9829868,"Mediterranean,Spanish,Vegetarian Friendly"
3678,d7994800,"Italian,Pizza"
3679,d5778565,
3680,d10027294,
3681,d1720803,"French,European"
3682,d2037763,
3683,d1328878,"Fast Food,Mediterranean,Vegetarian Friendly"
3684,d6680357,"Italian,Pizza,Vegetarian Friendly"
3685,d8794707,
3686,d12842050,"Quick Bites,Bar,British"
3687,d10245555,
3688,d6780602,
3689,d5775886,
3690,d12991466,"Italian,International,Vegetarian Friendly"
3691,d2073074,
3692,d8370120,
3693,d12346836,"Quick Bites,American,Fast Food"
3694,d10831160,"Caribbean,Cuban"
3695,d6704602,"Steakhouse,Mediterranean,Spanish"
3696,d7691102,Italian
3697,d5803696,
3698,d5444808,"Italian,Pizza,Fast Food"
3699,d9764003,
3700,d3971767,
3701,d11620987,Pizza
3702,d6708831,"Lebanese,Fast Food,Mediterranean"
3703,d12089557,
3704,d6163940,Italian
3705,d9834228,"Chinese,Japanese,Sushi"
3706,d12207259,"Mexican,American"
3707,d6378688,
3708,d12599515,French
3709,d8339592,
3710,d5977163,"European,Portuguese"
3711,d9814441,
3712,d8485659,"Seafood,Barbecue,European"
3713,d12861211,
3714,d7338609,
3715,d10352352,
3716,d8633667,
3717,d2173031,
3718,d12198033,
3719,d10800460,
3720,d8298774,"Italian,Cafe"
3721,d11686428,"Italian,Vegetarian Friendly"
3722,d8874214,"Dessert,German,Cafe"
3723,d10322912,
3724,d12704257,
3725,d10388620,"European,Czech"
3726,d8341139,
3727,d8338356,Italian
3728,d10071005,
3729,d7604517,Cafe
3730,d6986414,"German,Vegetarian Friendly"
3731,d10085394,
3732,d11045265,
3733,d5048708,
3734,d12356580,
3735,d8864214,
3736,d11950348,"Chinese,Asian"
3737,d8261782,"Quick Bites,Cafe"
3738,d7247867,
3739,d12821181,Spanish
3740,d10027482,"Italian,Vegetarian Friendly"
3741,d1091195,
3742,d8710107,
3743,d1323123,
3744,d12185998,"Cafe,Vegetarian Friendly"
3745,d7021016,"Bar,Pub"
3746,d12671909,
3747,d11862617,"Chinese,Asian"
3748,d5770620,"Mediterranean,Spanish"
3749,d8552416,
3750,d12883467,Vegetarian Friendly
3751,d4768849,
3752,d11843728,"Indian,Vegetarian Friendly"
3753,d5007171,
3754,d10029896,"Italian,Pizza"
3755,d990764,Fast Food
3756,d11802195,Turkish
3757,d8621252,
3758,d12123827,Deli
3759,d5122694,"Fast Food,British,Grill"
3760,d6580095,
3761,d7726844,
3762,d11434293,
3763,d8022895,"American,Vegetarian Friendly"
3764,d12362312,Chinese
3765,d2293268,Pub
3766,d5608299,"German,Cafe,Israeli"
3767,d11926284,"French,European"
3768,d5609034,
3769,d12301818,Healthy
3770,d5510721,"Quick Bites,Fast Food"
3771,d12133833,"Cafe,European,Portuguese"
3772,d11743155,"French,Cafe,Wine Bar"
3773,d8448796,"German,Vegetarian Friendly"
3774,d5790721,
3775,d9756785,Polish
3776,d8599173,"Italian,Pizza,Vegetarian Friendly"
3777,d4769852,
3778,d5965310,French
3779,d10132426,Cafe
3780,d9452741,
3781,d10672771,"Pizza,Diner"
3782,d1346254,"Italian,Mediterranean,European"
3783,d13190231,
3784,d12632652,"Chinese,Japanese,Asian"
3785,d7342756,
3786,d1334192,"French,European"
3787,d8490188,American
3788,d12550988,
3789,d5518525,"Italian,American,Mediterranean"
3790,d8686804,British
3791,d954333,
3792,d5122831,Chinese
3793,d8420399,
3794,d4770055,
3795,d7622694,"Asian,Thai,Vietnamese"
3796,d10244396,"Polish,European"
3797,d12213543,
3798,d12655466,
3799,d6715510,"American,Fast Food"
3800,d7310614,
3801,d7972482,
3802,d5965489,
3803,d11857013,"Dessert,Italian"
3804,d1325604,French
3805,d12114828,"Bar,Pub"
3806,d5810988,
3807,d6485161,
3808,d1829030,
3809,d8672298,"Spanish,Vegetarian Friendly,Vegan Options"
3810,d1344910,Cafe
3811,d8335607,"Japanese,Asian"
3812,d8340826,
3813,d6783592,
3814,d10394919,"American,Cafe,Fast Food"
3815,d12192128,Fast Food
3816,d12161574,
3817,d1511933,German
3818,d12947402,"Mediterranean,Spanish"
3819,d10542709,"European,Czech"
3820,d10028267,"African,Ethiopian,Vegetarian Friendly"
3821,d4491905,"Cafe,Pub"
3822,d8669980,"Moroccan,Mediterranean,Middle Eastern"
3823,d11964486,African
3824,d1358783,"German,Vegetarian Friendly"
3825,d7351047,
3826,d10772012,
3827,d10814063,"Quick Bites,Mexican,Fast Food"
3828,d11045408,
3829,d5609052,
3830,d7677993,"Steakhouse,Mediterranean,Barbecue,Spanish"
3831,d11905158,
3832,d9467712,Cafe
3833,d8638476,
3834,d9804771,Cafe
3835,d11921781,
3836,d8669878,"French,Grill"
3837,d12111505,African
3838,d11888803,
3839,d8397770,"Italian,Vegetarian Friendly"
3840,d7106294,Seafood
3841,d11785143,
3842,d6529293,
3843,d5959533,"Austrian,European,Contemporary"
3844,d12275123,"Indian,Asian,Vegetarian Friendly"
3845,d7619223,Fast Food
3846,d10481866,
3847,d7953646,
3848,d11823224,
3849,d10824779,
3850,d11870957,"Belgian,European"
3851,d8828350,"Italian,Cafe"
3852,d12476664,
3853,d5615894,Pizza
3854,d7904957,"Cafe,European,Portuguese"
3855,d7903518,"German,Central European"
3856,d2109463,
3857,d8098225,
3858,d11721983,Chinese
3859,d8762239,"Italian,Pizza"
3860,d4556839,French
3861,d12323703,Spanish
3862,d5810016,
3863,d7277881,Mediterranean
3864,d10054121,"Bar,Spanish,Pub"
3865,d1017669,
3866,d4769952,
3867,d10024118,"Italian,Bar,Pub"
3868,d12089363,Cafe
3869,d6681809,"Mediterranean,Spanish"
3870,d5264402,"Steakhouse,Bar,Mediterranean"
3871,d4093232,"Asian,Vegetarian Friendly"
3872,d12432242,
3873,d2026772,"Italian,Vegetarian Friendly"
3874,d12652789,
3875,d7251723,Fast Food
3876,d12486885,"Spanish,Gluten Free Options"
3877,d13302821,
3878,d2224963,
3879,d8486404,
3880,d6418253,
3881,d1340825,
3882,d10032136,"Spanish,Greek"
3883,d8339705,Italian
3884,d5860253,Spanish
3885,d5449100,"European,Scandinavian"
3886,d10230898,"American,Grill"
3887,d12480174,"Vegetarian Friendly,Vegan Options"
3888,d1571576,"Quick Bites,Portuguese,Halal"
3889,d12795731,"Quick Bites,Brew Pub,Pub"
3890,d8472653,
3891,d8318360,Vegetarian Friendly
3892,d11670670,
3893,d8508452,"Bar,Cafe,Pub"
3894,d5986240,
3895,d10836370,
3896,d5292788,
3897,d11500590,
3898,d8816470,
3899,d8446655,"French,Belgian,European"
3900,d12474556,"Dessert,French"
3901,d12283455,
3902,d11860923,"Quick Bites,Cafe,European"
3903,d11715911,
3904,d5524012,
3905,d11892766,"Mediterranean,Middle Eastern,Vegetarian Friendly"
3906,d1340315,"Dessert,German,Cafe"
3907,d12338230,"French,European,Vegetarian Friendly"
3908,d11668109,
3909,d8753377,
3910,d1737045,Spanish
3911,d10032602,Chinese
3912,d6506997,
3913,d12226913,
3914,d7799858,"Vegetarian Friendly,Vegan Options"
3915,d5646621,"Dessert,Cafe"
3916,d3877804,"Mediterranean,Spanish"
3917,d11931310,
3918,d8380873,
3919,d10810780,Vegetarian Friendly
3920,d5958843,
3921,d8638490,French
3922,d4769456,
3923,d12999946,
3924,d13222824,"French,European,Deli"
3925,d5823089,
3926,d5977637,
3927,d12010133,
3928,d1039338,
3929,d10188653,
3930,d9875203,"Middle Eastern,Persian,Vegetarian Friendly"
3931,d7229726,"Belgian,Fast Food,European"
3932,d12593807,"Quick Bites,Japanese,Pizza"
3933,d7353506,"Italian,Pizza,Mediterranean"
3934,d10755211,"Belgian,Dutch,European"
3935,d5996845,Greek
3936,d12094323,"Italian,Steakhouse,Mediterranean"
3937,d8090958,
3938,d10815687,
3939,d2139820,
3940,d12209866,"Bar,Pub"
3941,d10833484,"French,American,Fast Food"
3942,d6779249,
3943,d10240112,"Pizza,Fast Food"
3944,d9756086,Cafe
3945,d7070363,"Quick Bites,Cafe"
3946,d12211961,"German,Cafe,Fast Food"
3947,d12148096,
3948,d9745904,Sushi
3949,d11915795,
3950,d784877,
3951,d10801434,
3952,d9463133,
3953,d988127,
3954,d5981256,"Bakeries,European,Central European"
3955,d964383,
3956,d5861949,
3957,d5984683,
3958,d5531792,"Italian,Mediterranean"
3959,d11748884,
3960,d12230540,
3961,d10876664,
3962,d7124092,
3963,d11827742,
3964,d9824796,
3965,d5609072,
3966,d8359860,"American,Fast Food"
3967,d5785822,
3968,d733560,"Quick Bites,British"
3969,d12942005,
3970,d987881,Spanish
3971,d12941532,European
3972,d7110416,
3973,d12613221,"Italian,Pizza,European"
3974,d8340159,
3975,d2104074,"Bar,Pub,Vegetarian Friendly"
3976,d10713945,"Italian,Pizza"
3977,d11670744,"Brew Pub,Pub"
3978,d5983992,"Indian,Vegetarian Friendly,Vegan Options"
3979,d9580228,"Bar,Pub"
3980,d11925983,
3981,d11800965,"Seafood,Mediterranean,Spanish"
3982,d8408392,"European,Portuguese"
3983,d1039309,"Middle Eastern,Vegetarian Friendly,Vegan Options"
3984,d12192162,Mediterranean
3985,d12898293,
3986,d4769476,
3987,d12473849,
3988,d12631537,
3989,d5771361,French
3990,d7239301,
3991,d12570653,Cafe
3992,d1322133,
3993,d5786725,"Bar,European,Pub"
3994,d10480140,"Bakeries,German,Cafe"
3995,d6781038,
3996,d4911526,Indian
3997,d8505903,"Cafe,European,Contemporary"
3998,d5937055,
3999,d816015,
4000,d12624291,"Japanese,Asian"
4001,d9807742,Spanish
4002,d6715780,"Italian,Mediterranean,Spanish"
4003,d9998222,"Quick Bites,Cafe,Vegetarian Friendly"
4004,d8617120,"Italian,Vegetarian Friendly"
4005,d11306145,
4006,d1340598,
4007,d12502802,
4008,d12037342,
4009,d5815304,
4010,d11844809,
4011,d10736828,Italian
4012,d11802014,
4013,d12148573,
4014,d9736925,
4015,d1806073,
4016,d5890756,
4017,d6662908,Cafe
4018,d7905437,Cafe
4019,d8574652,"European,Portuguese"
4020,d7992923,Caribbean
4021,d10337964,"Asian,Vietnamese,Vegetarian Friendly"
4022,d4131339,Wine Bar
4023,d10746433,"Bakeries,Polish,Cafe"
4024,d9991883,
4025,d6601390,
4026,d4767543,
4027,d12724324,British
4028,d7337294,"European,Portuguese"
4029,d8023456,
4030,d1344160,
4031,d4503964,
4032,d12005948,
4033,d5787843,
4034,d7110813,
4035,d8669924,Healthy
4036,d12686116,Middle Eastern
4037,d8446489,"Cafe,European,Portuguese"
4038,d12143315,Turkish
4039,d7186363,
4040,d4767766,
4041,d6783603,"Quick Bites,American,Fast Food"
4042,d1035116,
4043,d5851564,
4044,d5505616,"Italian,Pizza"
4045,d13147164,
4046,d12709083,
4047,d5796262,
4048,d12377381,French
4049,d10850410,"Fast Food,Vegetarian Friendly"
4050,d5513766,"Bar,Pub"
4051,d5944324,
4052,d5878125,
4053,d8557129,
4054,d8277687,French
4055,d8339910,
4056,d9602550,Vegetarian Friendly
4057,d12180455,Vegetarian Friendly
4058,d12429677,"Quick Bites,Fast Food"
4059,d8073714,
4060,d10289048,Fast Food
4061,d1959792,"Mexican,Vegetarian Friendly"
4062,d959133,
4063,d11680076,"Fast Food,Barbecue,Turkish,Middle Eastern"
4064,d10480534,
4065,d5863831,"Pizza,Fast Food"
4066,d5867887,Spanish
4067,d8338650,
4068,d7137994,"Middle Eastern,Vegetarian Friendly"
4069,d6110037,
4070,d3386632,
4071,d10535199,"Bar,Mediterranean,Spanish"
4072,d10780691,"Italian,Pub,Vegan Options"
4073,d13008802,"Hawaiian,Vegetarian Friendly,Vegan Options"
4074,d12112688,"Peruvian,Latin,Spanish"
4075,d5877629,
4076,d12234989,"Bakeries,Italian"
4077,d10830640,
4078,d1095917,"European,Czech"
4079,d10153813,
4080,d5001296,"Quick Bites,American,Fast Food"
4081,d1981754,
4082,d10810839,
4083,d11932471,
4084,d13310377,
4085,d8460604,"Cafe,Fast Food"
4086,d5220152,Chinese
4087,d12225305,"Polish,European"
4088,d1331389,
4089,d1952667,
4090,d12479585,"Mexican,Fast Food,Vegetarian Friendly"
4091,d12543272,Cafe
4092,d9747733,"Mediterranean,Spanish,Vegetarian Friendly"
4093,d12801498,
4094,d10027139,
4095,d5243358,Cafe
4096,d11652067,Chinese
4097,d4768616,
4098,d991184,
4099,d5799840,
4100,d12407737,
4101,d13291104,
4102,d6514014,
4103,d10391420,
4104,d10359637,
4105,d8297659,
4106,d10218077,Grill
4107,d8605708,
4108,d2201631,
4109,d10790411,"Austrian,European"
4110,d990716,Spanish
4111,d5768296,
4112,d9715512,French
4113,d13075250,"Austrian,European"
4114,d2285004,
4115,d12716590,"French,Vegetarian Friendly"
4116,d10250880,"Cafe,European,Portuguese"
4117,d9878568,"European,Portuguese,Vegetarian Friendly"
4118,d11855497,
4119,d11890407,
4120,d8844903,"Cafe,British,Diner"
4121,d12076348,"Bar,Pub,Vegetarian Friendly"
4122,d6818575,
4123,d5776160,Spanish
4124,d10455782,Pizza
4125,d12557792,"Chinese,Vegetarian Friendly"
4126,d783229,
4127,d3869660,French
4128,d5536229,
4129,d10258547,Healthy
4130,d12473251,
4131,d5505626,
4132,d10032639,"Asian,Taiwanese"
4133,d9836714,
4134,d7282194,
4135,d10454641,
4136,d5795652,Pizza
4137,d10189848,
4138,d6716184,
4139,d1039341,
4140,d1343402,
4141,d8606325,"Cafe,Vegetarian Friendly"
4142,d1329415,
4143,d5776204,
4144,d7123732,
4145,d9695249,"European,Czech"
4146,d11926278,"Mediterranean,Greek,Vegetarian Friendly"
4147,d10047838,European
4148,d7215494,"Dutch,European,Central European"
4149,d8338632,Italian
4150,d11931994,
4151,d11822912,Italian
4152,d7031910,
4153,d12445233,
4154,d7899051,
4155,d5494306,
4156,d12300950,
4157,d13186462,"Belgian,European"
4158,d4769969,
4159,d9809583,
4160,d1039082,Vegetarian Friendly
4161,d9757809,
4162,d13130630,"Italian,European"
4163,d9881916,Asian
4164,d1360807,"German,Vegetarian Friendly"
4165,d11749706,
4166,d9768437,
4167,d12331991,Vegetarian Friendly
4168,d12946352,"Quick Bites,Fast Food,Vegetarian Friendly"
4169,d5108152,"Pizza,Middle Eastern"
4170,d10054623,
4171,d8764873,
4172,d5104053,"Fast Food,Turkish"
4173,d12150295,
4174,d12498823,"Dessert,Italian,Cafe"
4175,d5821030,"Fast Food,Turkish,Vegetarian Friendly"
4176,d1231999,Spanish
4177,d5122227,
4178,d10844929,Vegetarian Friendly
4179,d5610899,Fast Food
4180,d12094491,French
4181,d8866876,Cafe
4182,d13197215,"Bar,Pub"
4183,d10297991,
4184,d12209712,
4185,d990825,Spanish
4186,d6522611,
4187,d9711637,
4188,d10083127,
4189,d697487,"Cafe,Pub"
4190,d8420455,American
4191,d11918801,
4192,d12674946,
4193,d7695585,"Chinese,Japanese,Sushi"
4194,d8338835,Cafe
4195,d10061930,"Vegetarian Friendly,Vegan Options"
4196,d12674785,Pizza
4197,d11841410,"European,Portuguese"
4198,d11868237,
4199,d2148736,"European,Scandinavian,Danish"
4200,d743776,
4201,d6485100,
4202,d10342070,"Dessert,Deli"
4203,d1039237,"Italian,Vegetarian Friendly"
4204,d8510309,
4205,d9790033,"Japanese,Sushi,Asian"
4206,d11860963,"Indian,Asian,Nepali"
4207,d12998979,
4208,d5884199,
4209,d1742575,"Italian,Seafood"
4210,d9459650,"German,Vegetarian Friendly"
4211,d6602052,Spanish
4212,d8338348,
4213,d7146909,
4214,d10040001,"Japanese,Sushi,Asian"
4215,d991403,"Mediterranean,European,Spanish"
4216,d8625704,"Bar,Pub"
4217,d5506003,"Greek,Middle Eastern"
4218,d10962087,
4219,d1332253,"Japanese,Sushi,Asian"
4220,d5615625,Spanish
4221,d7161749,
4222,d8011533,Pizza
4223,d7924014,Cafe
4224,d10332778,Dessert
4225,d12986920,
4226,d10494515,"Bar,Cafe,Vegetarian Friendly"
4227,d12337851,"Bar,Spanish,Pub"
4228,d12495891,Fast Food
4229,d2243373,
4230,d11854802,"Italian,Pizza,Vegetarian Friendly,Vegan Options"
4231,d8495259,
4232,d7719711,Pub
4233,d8559227,Cafe
4234,d10427583,"Bar,Cafe,Deli,Pub"
4235,d10538391,"European,Portuguese"
4236,d1090411,
4237,d8339596,Fast Food
4238,d991719,"Mediterranean,European,Spanish"
4239,d10769178,Pizza
